"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2018016849,"99","0","316 CRESENT DR","","BORDENTOWN","NJ","08505","PS TRUCKING SERVICES","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2018023482,"99","9","16 GRAYBILL RD","","LEOLA","PA","17540","HARRYS FURNITURE CENTER INC","9999999999","014500","","","","","N","","","","","","U","","2","","05"
2018028176,"05","1","N15342 COUNTY RD","","OWEN","WI","544609321","OAK TREE TRANSPORT LLC","7152294546","080000","","","","","N","","","","","","N","","1","01464040","08"
2018029014,"05","1","14507 FRONTIER RD.","","OMAHA","NE","68138","WERNER ENTERPRISES INC.","4028956640","025000","","","","","N","","","","","","N","","2","00053467","08"
2018031411,"02","2","240 ROUTE 10 BOX 206","","WHIPPANY","NJ","07981","SUBURBAN PROPANE","8007767263","033000","2","","","","Y","1","","","","","N","","2","00214695","03"
2018035187,"99","9","124 S STATE ST","","EPHRATA","PA","17522","BOROUGH OF EPHRATA","9999999999","033000","","","","","N","","","","","","N","","2","","99"
2018037353,"05","1","PO BOX 1019","","NEW KINGSTON","PA","17072","ABS FREIGHT SYSTEM","7174491201","080000","","","","","N","","","","","","N","","2","00082866","08"
2018041220,"05","9","5795 THOROLD STONE RD","","NIAGRA FALLS","ON","L2J1A1","G. ZAVITZ","9053564945","079000","","","","","N","","","","","","N","","1","00016750","08"
2018046059,"05","9","1600 SE 66TH","","OKLAHOMA CITY","OK","73149","JB HUNT TRANSPORT","4056708262","999999","","","","","N","","","","","","N","","2","00080806","08"
2018062470,"99","9","9999","","99","PA","99999","MIDDLE CREEK PROPERTY MAINTENA","9999999999","014000","","","","","N","","","","","","N","","2","","99"
2018063059,"05","1","21 BROOKWATER CREW","","CALEDON","ON","L7C4A","RIGHT LANE CARRIER","6478695332","080000","","","","","N","","","","","","N","","2","02912693","08"
2018067187,"03","3","207 N HARVEST RD","","BIRD IN HAND","PA","17505","OMAR'S TRANSPORT LLC","7176566676","080000","","","","","N","","","","","","N","","2","00098824","08"
2018072016,"02","3","1439 DRY TAVERN ROAD","","DENVER","PA","17517","SENSENIG AND WEAVER","7174455573","060000","","","","","N","","","","","","U","","2","","03"
2018075126,"02","1","1509-A LITITZ PIKE","","LANCASTER","PA","17601","AARON'S","7175094491","012000","","","","","N","","","","","","N","","2","01936901","03"
2018084567,"02","2","1250 LINCOLN RD.","","LITITZ","PA","17543","LLOYD NOLT TRUCKING","7177337226","","","","","","N","","","","","","N","","2","00716044","06"
2018089240,"99","1","25 W KENDIG ROAD","","WILLOW STREET","PA","17584","KENNETH MERKEY","9999999999","999999","","","","","N","","","","","","N","","1","","06"
2018091133,"03","0","2137 EMBASSY DR STE 212","","LANCASTER","PA","17603","KFG TRUCKING","7175877378","073280","","","","","N","","","","","","N","","2","01393620","07"
2018098955,"05","1","2450 WEST MEMORIAL ROAD","","OKLAHOMA CITY","OK","73134","MOVEMENT TRANSPORT LLC","9999999999","080000","","","","","N","","","","","","N","","1","99999999","08"
2018106208,"02","6","901 PETERS ROAD","","NEW HOLLAND","PA","17557","WELSH MOUNTAIN TRANSPORT LLC","7173512400","032000","","","","","N","","","","","","Y","","1","00295435","02"
2018109386,"05","1","455 KEHOE BLVD SUITE 10","","CAROL STREAM","IL","60188","BLACK HORSE CARRIERS INC","6306908900","080000","","","","","N","","","","","","N","","1","00807505","08"
2018110924,"03","4","282 CHAPEL HILL RD","","SINKING SPRING","PA","19608","STRICKLER EXCAVATING","6107772312","999999","","","","","N","","","","","","N","","1","00821263","04"
2018123759,"02","9","101 FRY DRIVE","","MECHANICSBURG","PA","17055","FRY COMMUNICATIONS","8003341429","080000","","","","","N","","","","","","N","","2","02426442","08"
2018124429,"02","8","1230 ROOSEVELT AVE","","YORK","PA","17512","YORK ADAMS TRANSPORTATION AUTHOR","8006329063","999999","","","","","N","","","","","","N","","2","","11"
2018125255,"03","2","2224 OXFORD RD","","NEW OXFORD","PA","17350","AGRICULTURAL COMMODITIES INC","7176246858","073280","","","","","N","","","","","","N","","2","00276343","04"
2018128127,"05","9","64 W 500 NORTH","","URBANA","IN","46990","MJK TRUCKING LLC","2605718537","026001","","","","","N","","","","","","","","2","03118655","08"
2019000409,"02","2","624 S PRINCE ST","","LANCASTER","PA","17603","JEROME H RHOADS INC","7173975277","032900","3","","","","Y","1","","","","","N","","1","00011673","03"
2018002239,"02","2","850 GAP NEWPORT PIKE","","ATGLEN","PA","19310","KAUFFMAN GAS","6105935063","033000","3","","","","Y","1","","","","","N","","1","00922242","03"
2018010989,"03","3","245 OAK BOTTOM RD","","QUARRYVILLE PA","PA","17566","CAULER CONTAINER INC","7178060991","073280","","","","","N","","","","","","N","","1","02105303","05"
2018020537,"02","1","2250 PILOT KNOB ROAD","","MENDOTA HEIGHTS","MN","55120","RESTAURANT TECHNOLOGIES INC","6517961600","033000","","","","","N","","","","","","N","","2","00868454","03"
2018023300,"99","9","77 STEAM WHISTLE DR","","IVYLAND","PA","18974","A C POWER CO INC","9999999999","014500","","","","","N","","","","","","U","","1","","05"
2018023300,"99","3","148 PENNSYLVANIA DRIVE","","SCOTTDALE","PA","15683","GREEN ACRES CONTRACTING CO INC","8002288096","080000","","","","","N","","","","","","N","","2","00157810","05"
2018023300,"99","3","148 PENNSYLVANIA DRIVE","","SCOTTDALE","PA","15683","GREEN ACRES CONTRACTING CO INC","8002288096","080000","","","","","N","","","","","","N","","3","00157810","05"
2018024998,"05","3","10 ENTERPRISE COURT","","LEBANON","PA","17042","RLE TRUCKING","8004185057","040000","","","","","N","","","","","","N","","2","00701453","05"
2018027123,"03","1","206 FINLEY ROAD","","BELLE VERNON","PA","15012","ZILKA AND COMPANY LLC","7249297231","054000","","","","","N","","","","","","N","","1","00816137","04"
2018027123,"05","3","476 MUIR RD","","BLAIRSVILLE","PA","15717","TB&A TRUCKING LLC","5709320223","080000","","","","","N","","","","","","N","","2","02883193","08"
2018027884,"05","3","5700 ESTE AVE","","CINCINNATI","OH","45232","THE BESL TRANSFER CO","5132423456","999999","","","","","N","","","","","","N","","2","","08"
2018034197,"05","9","1825 W. 450 S","","COLUMBUS","IN","47201","CELEDON TRUCKIN SERVICES INC","3178834003","999999","","","","","N","","","","","","N","","1","01880751","08"
2018036649,"06","3","2474 MT. GRETNA RD.","","ELIZABETHTOWN","PA","17022","DARREL LEHMAN DUMP TRUCK SERVICE","7173676084","073280","","","","","N","","","","","","N","A-00116466","2","00799886","08"
2018045477,"99","8","1244 E NEWPORT RD","","LITITZ","PA","17543","RAYMOND E GROFF INC","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2018048079,"02","3","2060 LINCOLN HIGHWAY EA","","LANCASTER","PA","17602","DALTON'S TOWING","7172994331","025200","","","","","N","","","","","","N","","2","02015525","03"
2018048333,"05","9","221 EAST STATE STREET","","QUARRYVILLE","PA","17566","MILKY HAVEN FARMS","7172844549","080000","","","","","N","","","","","","N","","2","00450818","08"
2018053029,"05","1","3901 WEST ROAD STREET","","RICHMOND","VA","23230","ESTES EXPRESS LINES","8663783748","080000","","","","","N","","","","","","N","","2","00121018","08"
2018053309,"99","6","12 SURREY LN","","HARRIMAN","NY","10926","TRANSPORT SOLUTIONS INC","9999999999","080000","","","","","N","","","","","","N","","2","02315273","08"
2018053434,"03","3","637 MINERSVILLE LLEWELLYN HWY","","POTTSVILLE","PA","17901","MIKE WATCHERS USED CARS","5704495655","026000","","","","","N","","","","","","N","","2","01544703","04"
2018053641,"02","3","322 FRANKLIN AVE","","VINTON","VA","24179","MAVA RAY TOWING","5714921236","025999","","","","","N","","","","","","N","","1","03116991","09"
2018053641,"03","7","26 WAYS LANE","","KENNET SQUARE","PA","19438","FTC WEST CHESTER","4848832082","080000","","","","","N","","","","","","N","","3","00365127","08"
2018053641,"03","1","4000 CLINE AVE","","CHICAGO","IN","46312","PENSKE TRUCK LEASING","8448479517","080000","","","","","N","","","","","","N","","4","01227326","08"
2018061464,"03","1","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","8774135641","080000","","","","","N","","","","","","N","","1","00511412","08"
2018074689,"05","7","2900 ORTHODOX ST SUITE","","PHILADELPHIA","PA","19137","CARRIBEAN OPERATORS LLC","2158213316","080000","","","","","N","","","","","","N","","1","02487200","08"
2018099513,"02","8","3871 OLD HARRISBURG PIKE","","MOUNT JOY","PA","17552","STA OF PA","7174593803","030000","","","","","N","","","","","","N","A-00117073","2","00818076","11"
2018106605,"02","8","160 MORGAN LANE","","YORK","PA","17406","DURHAM SCHOOL SERVICES","7177671467","029800","","","","","N","","","","","","N","","2","00350651","11"
2018122375,"03","4","110 W PULASKI HWY","","ELKTON","MD","21921","DIAMOND MATERIALS LLC","3026551565","070000","","","","","N","","","","","","N","A-00868547","1","00045597","04"
2018123142,"02","8","2701 EAST CUMBERLAND STREET","","LEBANON","PA","170429256","BRIGHTBILL TRANSPORTATION","8009324625","999999","","","","","N","","","","","","N","","1","","11"
2018123258,"03","3","331 SCHOFIELD STREET","","CURWENSVILLE","PA","16833","LEZZER LUMBER","8142360220","999999","","","","","N","","","","","","N","A00117982","2","00928404","08"
2018124387,"02","1","102 WHARTON ROAD","","BRISTOL","PA","19007","UNITED PACKAGING SUPPLY COMPANY","2156330700","033000","","","","","N","","","","","","N","","1","00600032","09"
2018124387,"05","1","1 ASHLEY WAY 243","","ARCADIA","WI","54612-1218","ASHLEY DISTRIBUTION SERVICES LTD","6088640165","080000","","","","","N","","","","","","N","","2","00546240","09"
2018130238,"99","1","UNKNOWN","","UNKNOWN","ZF","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2018132167,"05","1","705 B NORTH BLOOMINGTON","","LOWELL","AR","72745","JB HUNT","8007230774","080000","","","","","N","","","","","","N","","2","00080806","06"
2019001289,"05","1","962 CENTENNIAL RD","","NEW OXFORD","PA","17350","A&L ENTERPRISES LLC","7174791559","080000","","","","","N","","","","","","N","","1","03085816","08"
2018007454,"02","8","1209 MARSHALL AVE","","LANCASTER","PA","176014556","FRIENDLY TAXI CAB--LANCASTER","7173936666","999999","","","","","N","","","","","","N","","1","","10"
2018016570,"03","2","5085 OLD PHILADELPHIA P","","KINZERS","PA","17535","STARVIEW TRANSPORT LLC","7177680688","080000","","","","","N","","","","","","N","","1","01191089","08"
2018020582,"05","1","7940 GRAYSON RD","","HARRISBURG","PA","17111","EXPRESS TRUCKING & COURIER INC","7176303113","080000","","","","","N","","","","","","N","","1","00007940","08"
2018021157,"99","1","18 ENDEAVOR BLVD","","EAST WINDSOR","NJ","08520","TIBBI EXPRESS","6099474777","080000","","","","","N","","","","","","N","","3","00188497","06"
2018022273,"05","1","565 HOLLOW RD.","","PHOENIXVILLE","PA","17345","VOLPE EXPRESS INC.","6106300700","060000","","","","","N","","","","","","N","","2","00011368","08"
2018022937,"02","4","8850 CRAWFORDSVILLE ROA","","INDIANAPOLIS","IN","46234","MILLER PIPELINE LLC","3172930278","016000","","","","","N","","","","","","N","","2","00240106","03"
2018034718,"02","3","13 DOE RUN RD","","MANHEIM","PA","17545","FERRELLGAS","7176653588","999999","2","","","","Y","1","","","","","N","","2","00089243","03"
2018035416,"03","0","PO BOX 471","","SUNBURY","PA","17801","WEIS TRANSPORT","8006625370","033000","","","","","N","","","","","","N","A-00118507","1","00990024","08"
2018046167,"03","0","703 DAUVA LUCH RD","","HERNDON","PA","17830","IVAN NELU","5708476764","080000","","","","","N","","","","","","N","","2","","07"
2018047038,"02","1","10233 GOVERNOR LN BLVD","","WILLAMSPORT","MD","21795","BSE TRAILER LEASING","8282287643","068000","","","","","N","","","","","","","","2","02205185","08"
2018050709,"99","6","1231 MOUNT WILSON ROAD","","LEBANON","PA","17042","WEABER SONS INC","7178672212","080000","","","","","N","","","","","","Y","","2","02347747","08"
2018052742,"05","1","4395 AMSTERDAM ST","","NORTH CHARLESTOWN","SC","29418592","LMR TRUCKING INC","8437478880","080000","","","","","","","","","","","N","","2","00724870","08"
2018057313,"06","9","925 W. 175TH ST.","","HOMEWOOD","IL","60430","EAGLE EXPRESS LINES","7173202026","999999","","","","","N","","","","","","N","","2","00649914","08"
2018057313,"06","9","3910 HAHNS LN APT 3","","GREENSBORO","NC","27401","NEW AMERICAN EXPRESS","3364305166","999999","","","","","N","","","","","","N","","3","03100428","08"
2018063031,"03","0","8048 W CHARMAINE RD","","NORRIDGE","IL","60706","GULF STREAM","3122169217","080000","","","","","N","","","","","","N","","1","02918288","08"
2018063353,"99","6","9505 MIDARO COURT","","BALTIMORE","MD","21236","GO LLC DBA WHEELS AUTO TRANSPORT","8005383538","080000","","","","","N","","","","","","N","","2","01511999","08"
2018067190,"02","1","PO BOX 6427","","JACKSONVILLE","FL","32236","SOUTHEASTERN ALUMINIUM PRODUCTS","9047818200","033000","","","","","N","","","","","","N","","1","99999999","09"
2018070892,"99","3","6234 MANOR HILL CIRCLE+","","HARRISBURG","PA","17111","BOOKER ENTERPRISE INC","7175519337","019000","","","","","N","","","","","","N","","1","","03"
2018071184,"03","9","1128 PIEFFER HILL RD","","STEVENS","PA","17578","E &G CONCRETE","7173364964","060000","","","","","N","","","","","","N","","3","01435793","04"
2018074691,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2018083374,"05","0","50 INEZ DR","","BAYSHORE","NY","11706","KBG COMMERCIAL INC","6312311022","080000","","","","","N","","","","","","N","","1","01855415","08"
2018086627,"04","2","TRUCE ROAD","","QUARRYVILLE","PA","17566","FINS ENVIRONMENTAL","7172845228","068000","","","","","N","","","","","","N","","1","01635573","09"
2018097095,"05","9","3343 W COLISEUM BLVD","","FORT WAYNE","IN","46808","UPS GROUND FREIGHT","8003337400","080000","6","","","","Y","9","","","","","N","","3","00121058","08"
2018100989,"03","1","546A E. 28TH DIVSION HI","","LITITZ","PA","17543","ESBENSHADES GREENHOUSE INC","7176267007","025999","","","","","N","","","","","","N","","2","00481213","09"
2018111640,"03","2","425 WHITE OAK RD","","NEW HOLLAND","PA","17557","EBY'S OIL INC.","7174685530","","1","","","","Y","1","","","","","N","","1","01017814","04"
2018118689,"02","8","73 ORCHARD RD","","BIRD IN HAND","PA","17505","WEAVERTOWN MENNONITE SCHOOL","7177683627","","","","","","N","","","","","","N","","1","01528234","11"
2018120152,"99","9","58 JOHNSON STREET","","WINONA","MN","55987","FASTENAL","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2018131938,"02","8","163 E SUNHILL ROAD","","MANHEIM","PA","17548","JOSEPH C GRAYBILL INC","7176657371","010000","","","","","N","","","","","","N","","2","00348362","11"
2018133689,"05","2","1471 W. MAIN ST","","MOUNT JOY","PA","17552","MT JOY FARMERS CO OP","7176535431","080000","","","","","N","","","","","","N","","1","00010883","08"
2018136414,"02","1","3718 E NEWPORT ROAD","","INTERCOURSE","PA","17534","STOLTZFUS MEATS INC","7177687166","026000","","","","","N","","","","","","N","","2","00450501","03"
2018136781,"05","1","2808 N. 5TH ST.","","ST. AUGUSTINE","FL","32084","POSTAL FLEET SERVICES INC.","9048242007","054000","","","","","N","","","","","","N","","2","01061289","08"
2018137962,"02","8","1050 E NEWPORT RD","","LITITZ","PA","17543","LITITZ AREA MENNONITE SCHOOL","7176269551","","","","","","N","","","","","","","9999999999","2","","11"
2019001274,"02","9","2700 WATER ST, PO BOX 2","","YORK","PA","17405-2886","KINSLEY CONSTRUCTION","7177413841","016500","","","","","N","","","","","","N","","2","00207244","02"
