"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2020052594,"03","3","1076 OLD MANHEIM PIKE","","LANCASTER","PA","17601","LANCASTER OIL COMPANY","7173932627","073280","","","","","N","","","","","","N","","2","00424824","04"
2020056578,"05","0","430 AIRPORT RD","","GREENEVILLE","TN","37745","FAF INC","8776163651","080000","","","","","N","","","","","","N","","2","00589251","09"
2020059158,"03","5","525 DILLER AVE","","NEW HOLLAND","PA","17557","KING CONCRETE PUMPING","7175750675","064000","","","","","N","","","","","","N","","2","00394618","05"
2020061012,"99","1","311 SMYSER ST","","YORK","PA","17401","FOWLER, SEAN LYDELL","7174726493","999999","8","","","","Y","9","","","","","N","00110475","1","00121018","08"
2020065902,"05","1","315 N. BROWN AVE","","NORTON","KS","67654","MATTHEW LONGOWA TRUCKING","7856357008","036000","","","","","N","","","","","","N","","2","02887637","08"
2020069629,"03","4","3501 FORGE RD.","","OXFORD","PA","19363","LYNN MCCLURE DBA LT TRUCKING","6108422022","072000","","","","","N","","","","","","N","","2","01002274","04"
2020073186,"99","9","1946 MONTOUR BLVD.","","DANVILLE","PA","17821","KEY TRUCKING INC.","5702751117","999999","","","","","N","","","","","","U","A-00123190","1","01844108","08"
2020073291,"99","8","1370 WASHINGTON PIKE","","BRIDGEVILLE","PA","76177","STA OF PENNSYLVANIA INC","9999999999","999999","","","","","N","","","","","","U","","2","","12"
2020079074,"99","9","505 E MAIN ST","","NEW HOLLAND","PA","17557","T LITTLE STREAM AUTO RENTAL LLC","9999999999","013200","","","","","N","","","","","","U","","1","","99"
2020086150,"05","6","8311 BRIER  CREEK PKWY","","RALEIGH","NC","276177328","PRESS YELDER TRUCKING","9999999999","800000","","","","","N","","","","","","N","","3","","08"
2020089977,"07","3","103 E MAIN AVE","","MYERSTOWN","PA","17067","RGM TRANSPORT LLC","6109422520","138000","","","","","N","","","","","","Y","","1","01383666","08"
2020090445,"04","1","342 N QUEEN ST","","LANCASTER","PA","17603","REDBOX+ OF CENTRAL PA","7172782063","033000","","","","","N","","","","","","N","","2","03438868","09"
2020093950,"05","0","107 W FRANKLIN ST","","ELKHART","IN","46516","PATRICK INDUSTRIES","5742741500","080000","","","","","N","","","","","","N","","2","00093791","08"
2020096629,"02","3","841 W TRINDLE RD","","MECHANICSBURG","PA","17055","JMF UNDERGROUND","7176974029","","","","","","N","","","","","","N","","1","01921010","02"
2020107666,"99","9","270 ROYER RD","","EPHRATA","PA","17522","MARTIN FARMS","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2020111005,"99","9","1918 GREENWOOD ST","","HARRISBURG","PA","17104","EDWIN L HEIM CO","9999999999","013000","","","","","N","","","","","","U","","1","","99"
2020112708,"03","9","614 DREXEL RD","","PHILADELPHIA","PA","19030","HIGHWAY EXPRESS INC.","8642854474","080000","","","","","N","","","","","","N","","2","02472805","08"
2020018429,"02","0","4008 3RD AVE","","BROOKLYN","NY","11232","KAM FUNG WONG INC","7189656057","025995","","","","","N","","","","","","N","","1","02986713","09"
2020018895,"01","8","2701 EAST CUMBERLAND","","LEBANON","PA","17402","BRIGHTBILL TRANSPORTATION","8009324625","010000","","","","","N","","","","","","N","","2","00620601","12"
2020022648,"03","9","2931 CHARLESTOWN RD","","LANCASTER","PA","17603","CHARLES BROTHER INC","7178727621","080000","","","","","N","","","","","","N","","1","00327574","08"
2020023013,"99","9","205 GREENFIELD RD","","LANCASTER","PA","17601","GARDEN SPOT FRAME &ALIGNMENT SER","9999999999","019500","","","","","N","","","","","","U","","2","","99"
2020025108,"05","9","170 SCHOOL RD","","BERNVILLE","PA","19506","HORST, JASON L","6107812360","999999","","","","","N","","","","","","N","","2","03124888","08"
2020029013,"99","9","2144 RT 22 BAY 3","","JONESTOWN","PA","17038","WILKES CONTRACT SERVICES INC","9999999999","011200","","","","","N","","","","","","U","","1","","99"
2020033299,"02","9","16 SPINNING WHEEL RD","","DUNCANNON","PA","170207101","ALL WAYS LLC","7173428489","080000","","","","","N","","","","","","N","","2","01987086","08"
2020034467,"05","9","105 DECK RD","","WOMELSDORF","PA","19567","MATTHEW EHST TRANSPORT","7172287575","080000","","","","","N","","","","","","N","","1","02908883","08"
2020039548,"03","9","2820 16TH ST","","NORTH BERGEN","NJ","07047","KEYSTONE FREIGHT CORP","2013303615","067000","","","","","N","","","","","","N","","2","00189169","08"
2020040551,"03","4","4873 DIVISION HW","","EAST EARL","PA","17519","WEAVER COMPANIES INC","7173515358","073280","","","","","N","","","","","","N","","1","01092753","04"
2020040594,"06","9","510 WYOMING RD","","WYOMING","NY","14591","POD;SQUAD;LLC","5853569162","080000","","","","","N","","","","","","N","","1","01452968","08"
2020045248,"02","1","329 JEFFERSON ROAD","","ROCHESTER","NY","14623","RYDER TRUCK RENTAL","6174823100","001500","","","","","N","","","","","","U","","2","00348981","03"
2020045993,"02","9","1475 US 127 N","","OWENTON","KY","40359","BOWLIN ENERGY LLC","5024845012","330000","","","","","N","","","","","","N","","2","00652102","09"
2020049616,"05","3","1502 SLATE HILL RD","","DRUMORE","PA","17518","ALW FREIGHT SERVICES","7178752662","999999","","","","","N","","","","","","U","","2","02001389","08"
2020055026,"03","9","6506 KYLERTOWN DRIFTING HIGHWA","","DRIFTING","PA","16834","A & D TRANSPORTATION INC","8143451103","080000","","","","","N","","","","","","U","","1","00088364","08"
2020055188,"99","9","735 N PRINCE ST","","LANCASTER","PA","17603","K&W TIRE CO. INC.","9999999999","012500","","","","","N","","","","","","U","","1","","99"
2020056526,"05","9","1331 BYERLAND CHURCH RD","","WILLOW STREET","PA","17584","DL LANDS INC","7176062249","999999","","","","","N","","","","","","N","","1","00673857","08"
2020058230,"02","0","355 E. FARMERSVILLE RD.","","EPHRATA","PA","17522","FARMERSVILLE CONSTRUCTION LLC.","7173559129","011200","","","","","N","","","","","","N","0","1","10055858","02"
2020068827,"99","0","2060 LINCOLN HWY E","","LANCASTER","PA","17602","ALLIANCE TOWING","7178243271","999999","","","","","N","","","","","","N","","1","03138225","09"
2020073282,"03","1","786 GLENWOOD DR","","EPHRATA","PA","17522","ZIMMERMAN GROUP INC","7177338330","058400","","","","","N","","","","","","N","","1","00764976","04"
2020073625,"06","1","30 N KNOX DRIVE","","PISCATAWAY","NJ","08854","DAWN FOOD PRODUCTS","7322871111","035000","","","","","N","","","","","","N","","2","01170974","08"
2020074164,"03","9","118 MILLER ST","","STRASBURG","PA","17579","STRASBURG MASONRY SUPPLY INC","7176876538","017750","","","","","N","","","","","","N","","1","00502236","08"
2020077231,"03","9","85229 ELIZABETHTOWN ROAD","","ELIZABETHTOWN","PA","17022","NV TRUCKING PARTNERSHIP INC","7178753864","049600","","","","","N","","","","","","N","","3","02074735","04"
2020078562,"99","9","1327 N READING RD","","STEVENS","PA","17578","EAGLE RENTAL INC","9999999999","017950","","","","","N","","","","","","U","","1","","99"
2020082755,"05","1","412 CHAPEL HILL RD","","SINGING SPRINGS","PA","19608","DL BOLL TRUCKING LLC","7175876818","080000","","","","","N","","","","","","N","","2","00956713","08"
2020085172,"06","3","606 NORTH 22ND STREET","","LEBANON","PA","17046","HEAVY EQUIPMENT LOADERS AND PART","7172777686","080000","","","","","N","","","","","","N","","2","00948618","08"
2020086224,"04","3","328 FONDERWHITE RD","","LEBANON","PA","17042","EVERGREEN FENCE INC.","7178216204","037500","","","","","N","","","","","","N","","1","01090151","06"
2020086565,"99","3","6820 FOX HILL ROAD","","HARRISBURG","PA","17812","ZR RUSSELL LLC","7174211895","026000","","","","","N","","","","","","N","","1","03308886","99"
2020086565,"99","0","20 POWELL DR","","HAZLETON","PA","18201","CENTRAL AIR FREIGHT SERVICES INC","9999999999","999999","","","","","N","","","","","","N","","2","00038083","09"
2020093497,"05","1","2200 S. 75TH AVENUE","","PHOENIX","AZ","85043","SWIFT TRANSPORTATION OF ARIZONA","8005571254","080000","","","","","N","","","","","","N","","1","00054283","08"
2020098505,"03","8","1370 WASHINGTON PIKE","","BRIDGEVILLE","PA","15017","STATE OF PENNSYLVANIA","7177876453","014500","","","","","N","","","","","","N","","1","","12"
2020101487,"05","6","174 AUCTION DRIVE","","FREDERICKSBURG","VA","22406","PATTY SULLIVAN RECON","5406545200","080000","","","","","N","","","","","","N","","1","00671608","08"
2020108288,"03","0","920 WINTER STREET","","WALTHAM","MD","02451","FRESENIUS MEDICAL CARE","8006621237","080000","","","","","N","","","","","","N","","3","00387474","07"
2020109481,"02","1","1760 ROHRERSTOWN RD","","LANCASTER","PA","17601","SHAWNEE TRUCKING","7176846100","033000","","","","","N","","","","","","N","","2","00134251","03"
2021009760,"03","7","245 OAK BOTTOM RD","","QUARRYVILLE","PA","17566","CAULER CONTAINERS INC","7178060991","056000","","","","","N","","","","","","N","","2","02105303","09"
