"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2020060642,53,"00","00","","",""," ","0","1","0","1","3","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2020030610,4,"00","97","","",""," ","0","1","0","1","0","  "," ",5,"2","23","06","F","N",2,"","","","","PA"
2020037997,52,"09","00","00","00","00"," ","0","1","0","1","3","  "," ",1,"1","03","01","F","R",2,"","","","","PA"
2020083963,63,"00","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"","","","","PA"
2020104539,10,"09","00","","",""," ","0","1","0","1","0","  "," ",6,"2","03","06","M","N",3,"","","","","PA"
2020082167,15,"08","02","","",""," ","0","0","0","0","4","  "," ",3,"2","03","03","F","N",2,"","","","","PA"
2020080329,16,"08","01","02","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",1,"","","","","PA"
2020022649,24,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020043588,58,"00","00","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","M","N",3,"","","","","PA"
2020073787,32,"08","03","","",""," ","0","1","0","0","0","  "," ",3,"2","03","03","F","N",2,"","","","","PA"
2020108356,76,"00","00","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020059170,71,"08","02","01","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"000","","","","PA"
2020037185,26,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"000","","","","PA"
2020089195,18,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"000","","","","PA"
2020060875,10,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","06","F","N",2,"","","","","PA"
2020010330,31,"08","02","","",""," ","1","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"000","","","","PA"
2020010273,24,"00","00","00","00","00","2","0","0","0","0","2","05","3",1,"7","00","00","M","Y",2,"","","","","  "
2020073606,30,"09","00","","",""," ","0","1","0","0","0","  "," ",4,"1","03","01","M","N",3,"","","","","MD"
2020096676,25,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",3,"2","99","03","M","N",2,"","","","","MD"
2020107390,66,"08","03","03","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2020049092,40,"08","02","00","00","00"," ","1","1","0","0","3","  "," ",2,"2","00","03","M","N",1,"","","","","PA"
2020053319,25,"99","00","","",""," ","9","9","9","9","0","  "," ",2,"2","99","03","M","N",1,"","","","","ZZ"
2020055927,69,"00","00","","",""," ","0","0","0","0","8","  "," ",1,"1","03","01","F"," ",1,"","","","","PA"
2020073027,27,"00","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020082117,43,"00","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",2,"","","","","PA"
2020034491,36,"08","01","00","00","00"," ","0","0","0","0","0","  "," ",3,"2","03","05","F","N",2,"","","","","PA"
2020098484,18,"08","01","01","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020062129,28,"00","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","F","N",2,"","","","","PA"
2020107245,39,"00","97","","",""," ","1","0","0","0","2","  "," ",1,"1","00","01","M","Y",1,"","","","","PA"
2020047227,21,"00","02","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M"," ",1,"","","","","PA"
2020103200,47,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","99","01","M","N",2,"000","","","","PA"
2020053680,12,"00","","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","ZZ"
2020046955,72,"00","00","00","00","00"," ","0","0","0","0","3","  "," ",1,"1","03","01","F","R",2,"","","","","PA"
2020050637,18,"00","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"","","","","PA"
2021002801,75,"08","01","02","03",""," ","0","1","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","PA"
2020028737,17,"00","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020113804,36,"00","","","","","3","0","0","0","0","1","05","2",1,"7","00","00","M","N",2,"605","","","","  "
2020113941,18,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2020025087,51,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020100299,53,"08","02","","",""," ","","0","0","0","0","  "," ",3,"2","03","03","M","N",2,"","","","","PA"
2020099888,13,"00","97","","",""," ","0","0","0","0","3","  "," ",4,"2","01","04","F","N",1,"","","","","PA"
2020048955,16,"00","00","","",""," ","0","0","0","0","0","  "," ",3,"2","03","03","M","N",1,"","","","","PA"
2020093954,5,"00","97","","",""," ","0","0","0","0","0","  "," ",3,"2","03","04","M","N",2,"","","","","PA"
2021007320,17,"08","02","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020094313,26,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"001","","","","PA"
2020057152,49,"08","02","","",""," ","0","1","0","1","8","  "," ",2,"1","03","01","M","Y",2,"000","","","","PA"
2020079776,25,"09","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2020014361,49,"00","00","","",""," ","0","1","0","1","8","  "," ",1,"1","03","01","F","Y",2,"","","","","PA"
2020031648,43,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020084786,52,"00","00","00","00","00"," ","3","0","0","0","4","  "," ",1,"1","03","01","M","Y",1,"","","","","PA"
